Time,CpuPercentage,MemoryPercentage,DiskQueueLength,HttpQueueLength,BytesReceived,BytesSent
2025-03-18 10:20:00,26.20,73.20,0,0,897.00,973.00
2025-03-18 10:25:00,27.00,73.40,0,0,897.00,973.00
2025-03-18 10:30:00,26.60,72.80,0,0,899.00,973.00
2025-03-18 10:35:00,26.00,72.80,0,0,899.00,973.00
2025-03-18 10:40:00,25.80,72.60,0,0,899.00,973.00
2025-03-18 10:45:00,25.80,73.20,0,0,899.00,973.00
2025-03-18 10:50:00,25.60,73.00,0,0,899.00,973.00
2025-03-18 10:55:00,26.80,73.40,0,0,897.00,973.00
2025-03-18 11:00:00,26.80,73.00,0,0,897.00,973.00
2025-03-18 11:05:00,26.00,73.40,0,0,897.00,973.00
2025-03-18 11:10:00,25.00,72.60,0,0,899.00,973.00
2025-03-18 11:15:00,27.80,72.60,0,0,899.00,973.00
2025-03-18 11:20:00,25.60,72.40,0,0,899.00,973.00
2025-03-18 11:25:00,26.60,73.00,0,0,899.00,973.00
2025-03-18 11:30:00,26.00,72.40,0,0,899.00,973.00
2025-03-18 11:35:00,25.80,72.60,0,0,897.00,973.00
2025-03-18 11:40:00,25.20,72.60,0,0,897.00,973.00
2025-03-18 11:45:00,27.00,73.20,0,0,897.00,973.00
2025-03-18 11:50:00,25.00,73.60,0,0,899.00,973.00
2025-03-18 11:55:00,26.80,72.60,0,0,899.00,973.00
2025-03-18 12:00:00,25.60,72.20,0,0,899.00,973.00
2025-03-18 12:05:00,26.80,72.80,0,0,899.00,973.00
2025-03-18 12:10:00,26.60,73.00,0,0,899.00,973.00
2025-03-18 12:15:00,27.60,73.00,0,0,897.00,973.00
2025-03-18 12:20:00,25.40,71.80,0,0,897.00,973.00
2025-03-18 12:25:00,25.40,72.60,0,0,897.00,973.00
2025-03-18 12:30:00,25.60,73.20,0,0,899.00,973.00
2025-03-18 12:35:00,26.80,73.00,0,0,899.00,973.00
2025-03-18 12:40:00,26.00,73.00,0,0,899.00,973.00
2025-03-18 12:45:00,26.00,72.60,0,0,899.00,973.00
2025-03-18 12:50:00,23.80,72.80,0,0,899.00,973.00
2025-03-18 12:55:00,26.80,72.60,0,0,897.00,973.00
2025-03-18 13:00:00,26.40,72.20,0,0,897.00,973.00
2025-03-18 13:05:00,25.80,72.60,0,0,897.00,973.00
2025-03-18 13:10:00,24.80,72.80,0,0,899.00,973.00
2025-03-18 13:15:00,27.20,73.00,0,0,899.00,973.00
2025-03-18 13:20:00,25.40,73.20,0,0,899.00,973.00
2025-03-18 13:25:00,25.80,72.80,0,0,899.00,973.00
2025-03-18 13:30:00,25.60,73.20,0,0,899.00,973.00
2025-03-18 13:35:00,26.80,72.80,0,0,899.00,973.00
2025-03-18 13:40:00,25.80,72.60,0,0,899.00,973.00
2025-03-18 13:45:00,25.00,72.80,0,0,897.00,973.00
2025-03-18 13:50:00,26.00,72.80,0,0,897.00,973.00
2025-03-18 13:55:00,27.60,73.20,0,0,897.00,973.00
2025-03-18 14:00:00,27.00,73.20,0,0,897.00,973.00
2025-03-18 14:05:00,25.80,72.40,0,0,899.00,973.00
2025-03-18 14:10:00,24.60,72.60,0,0,899.00,973.00
2025-03-18 14:15:00,26.40,73.20,0,0,899.00,973.00
2025-03-18 14:20:00,25.80,73.20,0,0,899.00,973.00
2025-03-18 14:25:00,26.40,72.80,0,0,897.00,973.00
2025-03-18 14:30:00,29.00,73.40,0,0,897.00,973.00
2025-03-18 14:35:00,26.00,72.60,0,0,897.00,973.00
2025-03-18 14:40:00,24.80,71.80,0,0,897.00,973.00
2025-03-18 14:45:00,25.80,72.00,0,0,899.00,973.00
2025-03-18 14:50:00,25.40,72.40,0,0,899.00,973.00
2025-03-18 14:55:00,27.80,72.80,0,0,899.00,973.00
2025-03-18 15:00:00,26.60,72.40,0,0,899.00,973.00
2025-03-18 15:05:00,25.60,72.60,0,0,899.00,973.00
2025-03-18 15:10:00,25.20,73.20,0,0,899.00,973.00
2025-03-18 15:15:00,27.20,73.20,0,0,899.00,973.00
2025-03-18 15:20:00,25.20,72.20,0,0,899.00,973.00
2025-03-18 15:25:00,26.40,72.60,0,0,899.00,973.00
2025-03-18 15:30:00,25.40,72.40,0,0,897.00,973.00
2025-03-18 15:35:00,26.00,72.60,0,0,897.00,973.00
2025-03-18 15:40:00,25.60,73.40,0,0,897.00,973.00
2025-03-18 15:45:00,26.20,73.20,0,0,899.00,973.00
2025-03-18 15:50:00,25.00,73.40,0,0,899.00,973.00
2025-03-18 15:55:00,27.20,72.60,0,0,899.00,973.00
2025-03-18 16:00:00,25.60,73.00,0,0,899.00,973.00
2025-03-18 16:05:00,25.60,72.60,0,0,899.00,973.00
2025-03-18 16:10:00,24.60,74.20,0,0,899.00,973.00
2025-03-18 16:15:00,27.00,73.80,0,0,899.00,973.00
2025-03-18 16:20:00,26.80,72.60,0,0,899.00,973.00
2025-03-18 16:25:00,25.80,72.60,0,0,899.00,973.00
2025-03-18 16:30:00,24.20,72.80,0,0,899.00,973.00
2025-03-18 16:35:00,27.00,74.40,0,0,899.00,973.00
2025-03-18 16:40:00,26.00,74.40,0,0,2436.00,2427.50
2025-03-18 16:45:00,26.00,72.00,0,0,899.00,973.00
2025-03-18 16:50:00,24.80,73.40,0,0,899.00,973.00
2025-03-18 16:55:00,27.00,73.40,0,0,899.00,973.00
2025-03-18 17:00:00,27.60,73.00,0,0,899.00,973.00
2025-03-18 17:05:00,26.60,72.60,0,0,899.00,973.00
2025-03-18 17:10:00,25.60,72.40,0,0,897.00,973.00
2025-03-18 17:15:00,28.20,73.00,0,0,897.00,973.00
2025-03-18 17:20:00,26.00,72.60,0,0,897.00,973.00
2025-03-18 17:25:00,25.60,72.60,0,0,897.00,973.00
2025-03-18 17:30:00,26.00,73.20,0,0,897.00,973.00
2025-03-18 17:35:00,26.60,73.80,0,0,897.00,973.00
2025-03-18 17:40:00,26.20,73.20,0,0,899.00,973.00
2025-03-18 17:45:00,26.20,73.80,0,0,899.00,973.00
2025-03-18 17:50:00,25.60,73.60,0,0,899.00,973.00
2025-03-18 17:55:00,28.00,73.00,0,0,899.00,973.00
2025-03-18 18:00:00,26.40,73.00,0,0,899.00,973.00
2025-03-18 18:05:00,26.40,74.00,0,0,899.00,973.00
2025-03-18 18:10:00,25.20,73.60,0,0,899.00,973.00
2025-03-18 18:15:00,28.60,73.20,0,0,899.00,973.00
2025-03-18 18:20:00,26.80,73.20,0,0,899.00,973.00
2025-03-18 18:25:00,27.00,73.20,0,0,899.00,973.00
2025-03-18 18:30:00,27.40,73.20,0,0,899.00,973.00
2025-03-18 18:35:00,26.40,73.60,0,0,899.00,973.00
2025-03-18 18:40:00,26.00,73.00,0,0,897.00,973.00
2025-03-18 18:45:00,26.40,73.60,0,0,897.00,973.00
2025-03-18 18:50:00,25.00,73.60,0,0,899.00,973.00
2025-03-18 18:55:00,28.00,73.00,0,0,899.00,973.00
2025-03-18 19:00:00,26.20,73.40,0,0,899.00,973.00
2025-03-18 19:05:00,25.80,73.20,0,0,899.00,973.00
2025-03-18 19:10:00,26.00,74.40,0,0,1916.00,1942.67
2025-03-18 19:15:00,26.20,74.80,0,0,899.00,973.00
2025-03-18 19:20:00,26.40,74.00,0,0,897.00,973.00
2025-03-18 19:25:00,26.40,73.60,0,0,897.00,973.00
2025-03-18 19:30:00,26.80,73.20,0,0,1790.50,1941.00
2025-03-18 19:35:00,25.80,73.20,0,0,899.00,973.00
2025-03-18 19:40:00,26.60,73.60,0,0,899.00,973.00
2025-03-18 19:45:00,35.00,70.60,0,0,899.00,973.00
2025-03-18 19:50:00,26.20,69.60,0,0,899.00,973.00
2025-03-18 19:55:00,26.80,71.00,0,0,899.00,973.00
2025-03-18 20:00:00,28.20,71.20,0,0,899.00,973.00
2025-03-18 20:05:00,26.60,71.20,0,0,899.00,973.00
2025-03-18 20:10:00,33.40,69.80,0,0,899.00,973.00
2025-03-18 20:15:00,27.20,70.80,0,0,899.00,973.00
2025-03-18 20:20:00,25.80,71.20,0,0,899.00,973.00
2025-03-18 20:25:00,26.20,72.00,0,0,899.00,973.00
2025-03-18 20:30:00,26.40,71.60,0,0,899.00,973.00
2025-03-18 20:35:00,26.60,71.80,0,0,899.00,973.00
2025-03-18 20:40:00,26.00,72.80,0,0,897.00,973.00
2025-03-18 20:45:00,27.20,72.60,0,0,897.00,973.00
2025-03-18 20:50:00,33.40,72.00,0,0,897.00,973.00
2025-03-18 20:55:00,28.60,71.40,0,0,897.00,973.00
2025-03-18 21:00:00,27.40,70.80,0,0,899.00,973.00
2025-03-18 21:05:00,26.00,71.40,0,0,899.00,973.00
2025-03-18 21:10:00,25.00,72.40,0,0,899.00,973.00
2025-03-18 21:15:00,27.60,72.80,0,0,899.00,973.00
2025-03-18 21:20:00,27.00,74.20,0,0,899.00,973.00
2025-03-18 21:25:00,25.60,74.60,0,0,899.00,973.00
2025-03-18 21:30:00,27.00,73.20,0,0,897.00,973.00
2025-03-18 21:35:00,26.20,73.80,0,0,897.00,973.00
2025-03-18 21:40:00,26.20,73.00,0,0,897.00,973.00
2025-03-18 21:45:00,26.40,73.80,0,0,897.00,973.00
2025-03-18 21:50:00,27.00,73.40,0,0,899.00,973.00
2025-03-18 21:55:00,25.60,73.00,0,0,899.00,973.00
2025-03-18 22:00:00,27.20,73.80,0,0,899.00,973.00
2025-03-18 22:05:00,26.40,73.60,0,0,899.00,973.00
2025-03-18 22:10:00,28.20,73.40,0,0,899.00,973.00
2025-03-18 22:15:00,38.60,71.60,0,0,899.00,973.00
2025-03-18 22:20:00,44.20,67.00,0,0,897.00,973.00
2025-03-18 22:25:00,46.60,66.40,0,0,897.00,973.00
2025-03-18 22:30:00,46.80,69.60,0,0,897.00,973.00
2025-03-18 22:35:00,43.40,69.20,0,0,899.00,973.00
2025-03-18 22:40:00,43.80,68.60,0,0,899.00,973.00
2025-03-18 22:45:00,44.20,69.80,0,0,899.00,973.00
2025-03-18 22:50:00,43.00,70.00,0,0,899.00,973.00
2025-03-18 22:55:00,43.40,68.80,0,0,899.00,973.00
2025-03-18 23:00:00,46.20,64.60,0,0,899.00,973.00
2025-03-18 23:05:00,45.40,63.80,0,0,899.00,973.00
2025-03-18 23:10:00,36.80,64.20,0,0,897.00,973.00
2025-03-18 23:15:00,26.60,67.20,0,0,899.00,973.00
2025-03-18 23:20:00,26.80,67.80,0,0,899.00,973.00
2025-03-18 23:25:00,25.80,68.20,0,0,899.00,973.00
2025-03-18 23:30:00,26.20,68.40,0,0,899.00,973.00
2025-03-18 23:35:00,25.80,68.60,0,0,899.00,973.00
2025-03-18 23:40:00,26.20,68.00,0,0,899.00,973.00
2025-03-18 23:45:00,25.80,68.40,0,0,899.00,973.00
2025-03-18 23:50:00,25.80,69.40,0,0,897.00,973.00
2025-03-18 23:55:00,25.80,69.20,0,0,897.00,973.00
2025-03-19 00:00:00,27.80,69.20,0,0,951.00,973.00
2025-03-19 00:05:00,25.40,69.20,0,0,899.00,973.00
2025-03-19 00:10:00,25.20,70.40,0,0,899.00,973.00
2025-03-19 00:15:00,26.40,70.20,0,0,899.00,973.00
2025-03-19 00:20:00,26.00,70.20,0,0,899.00,973.00
2025-03-19 00:25:00,25.20,69.60,0,0,0.00,0.00
2025-03-19 00:30:00,26.20,69.60,0,0,899.00,973.00
2025-03-19 00:35:00,25.00,69.80,0,0,899.00,973.00
2025-03-19 00:40:00,26.60,70.20,0,0,897.00,973.00
2025-03-19 00:45:00,24.80,69.60,0,0,897.00,973.00
2025-03-19 00:50:00,26.80,70.40,0,0,899.00,973.00
2025-03-19 00:55:00,25.80,70.80,0,0,899.00,973.00
2025-03-19 01:00:00,26.80,71.00,0,0,899.00,973.00
2025-03-19 01:05:00,25.80,71.20,0,0,899.00,973.00
2025-03-19 01:10:00,25.20,70.80,0,0,899.00,973.00
2025-03-19 01:15:00,27.20,71.00,0,0,899.00,973.00
2025-03-19 01:20:00,25.80,70.40,0,0,899.00,973.00
2025-03-19 01:25:00,25.00,70.20,0,0,899.00,973.00
2025-03-19 01:30:00,26.80,70.40,0,0,897.00,973.00
2025-03-19 01:35:00,26.20,70.20,0,0,897.00,973.00
2025-03-19 01:40:00,25.40,70.40,0,0,899.00,973.00
2025-03-19 01:45:00,25.60,71.60,0,0,899.00,973.00
2025-03-19 01:50:00,40.60,73.80,0,0,899.00,973.00
2025-03-19 01:55:00,28.60,76.60,0,0,899.00,973.00
2025-03-19 02:00:00,30.20,77.60,0,0,899.00,973.00
2025-03-19 02:05:00,26.20,78.00,0,0,899.00,973.00
2025-03-19 02:10:00,26.40,76.60,0,0,897.00,973.00
2025-03-19 02:15:00,26.80,75.60,0,0,897.00,973.00
2025-03-19 02:20:00,28.00,74.80,0,0,899.00,973.00
2025-03-19 02:25:00,26.00,74.20,0,0,899.00,973.00
2025-03-19 02:30:00,26.60,73.80,0,0,899.00,973.00
2025-03-19 02:35:00,25.40,73.20,0,0,899.00,973.00
2025-03-19 02:40:00,25.80,73.00,0,0,899.00,973.00
2025-03-19 02:45:00,26.60,73.00,0,0,899.00,973.00
2025-03-19 02:50:00,25.20,72.60,0,0,899.00,973.00
2025-03-19 02:55:00,27.60,72.40,0,0,899.00,973.00
2025-03-19 03:00:00,26.00,72.40,0,0,897.00,973.00
2025-03-19 03:05:00,26.40,72.60,0,0,897.00,973.00
2025-03-19 03:10:00,25.40,72.80,0,0,897.00,973.00
2025-03-19 03:15:00,27.00,72.40,0,0,899.00,973.00
2025-03-19 03:20:00,26.80,71.40,0,0,899.00,973.00
2025-03-19 03:25:00,25.20,72.00,0,0,899.00,973.00
2025-03-19 03:30:00,25.80,71.80,0,0,899.00,973.00
2025-03-19 03:35:00,25.40,68.80,0,0,899.00,973.00
2025-03-19 03:40:00,25.00,68.60,0,0,899.00,973.00
2025-03-19 03:45:00,26.20,68.60,0,0,899.00,973.00
2025-03-19 03:50:00,25.00,68.80,0,0,899.00,973.00
2025-03-19 03:55:00,27.00,68.00,0,0,899.00,973.00
2025-03-19 04:00:00,27.80,69.00,0,0,899.00,973.00
2025-03-19 04:05:00,27.20,67.80,0,0,899.00,973.00
2025-03-19 04:10:00,24.40,68.00,0,0,899.00,973.00
2025-03-19 04:15:00,26.80,68.60,0,0,899.00,973.00
2025-03-19 04:20:00,24.80,68.20,0,0,897.00,973.00
2025-03-19 04:25:00,24.20,67.80,0,0,897.00,973.00
2025-03-19 04:30:00,26.20,67.40,0,0,897.00,973.00
2025-03-19 04:35:00,25.40,67.80,0,0,897.00,973.00
2025-03-19 04:40:00,25.20,68.00,0,0,899.00,973.00
2025-03-19 04:45:00,26.60,68.20,0,0,899.00,973.00
2025-03-19 04:50:00,25.20,69.20,0,0,899.00,973.00
2025-03-19 04:55:00,26.80,68.60,0,0,899.00,973.00
2025-03-19 05:00:00,26.80,69.00,0,0,899.00,973.00
2025-03-19 05:05:00,25.20,68.40,0,0,899.00,973.00
2025-03-19 05:10:00,24.40,68.80,0,0,899.00,973.00
2025-03-19 05:15:00,26.80,69.20,0,0,899.00,973.00
2025-03-19 05:20:00,24.20,68.80,0,0,899.00,973.00
2025-03-19 05:25:00,25.80,69.20,0,0,899.00,973.00
2025-03-19 05:30:00,25.40,69.20,0,0,899.00,973.00
2025-03-19 05:35:00,26.60,69.80,0,0,899.00,973.00
2025-03-19 05:40:00,25.40,69.60,0,0,899.00,973.00
2025-03-19 05:45:00,26.20,69.40,0,0,897.00,973.00
2025-03-19 05:50:00,25.00,69.40,0,0,897.00,973.00
2025-03-19 05:55:00,27.60,69.00,0,0,897.00,973.00
2025-03-19 06:00:00,27.00,69.00,0,0,899.00,973.00
2025-03-19 06:05:00,25.60,69.20,0,0,899.00,973.00
2025-03-19 06:10:00,24.20,69.00,0,0,899.00,973.00
2025-03-19 06:15:00,25.60,70.00,0,0,899.00,973.00
2025-03-19 06:20:00,26.80,70.00,0,0,899.00,973.00
2025-03-19 06:25:00,26.40,70.20,0,0,899.00,973.00
2025-03-19 06:30:00,28.80,69.40,0,0,899.00,973.00
2025-03-19 06:35:00,27.00,69.20,0,0,899.00,973.00
2025-03-19 06:40:00,25.40,69.20,0,0,897.00,973.00
2025-03-19 06:45:00,26.40,69.80,0,0,897.00,973.00
2025-03-19 06:50:00,25.20,69.60,0,0,897.00,973.00
2025-03-19 06:55:00,28.00,70.00,0,0,899.00,973.00
2025-03-19 07:00:00,27.40,69.80,0,0,899.00,973.00
2025-03-19 07:05:00,27.40,72.00,0,0,899.00,973.00
2025-03-19 07:10:00,23.20,71.40,0,0,899.00,973.00
2025-03-19 07:15:00,27.60,71.40,0,0,899.00,973.00
2025-03-19 07:20:00,26.40,71.60,0,0,899.00,973.00
2025-03-19 07:25:00,25.20,71.00,0,0,899.00,973.00
2025-03-19 07:30:00,25.20,70.60,0,0,897.00,973.00
2025-03-19 07:35:00,25.80,70.20,0,0,897.00,973.00
2025-03-19 07:40:00,25.80,70.20,0,0,899.00,973.00
2025-03-19 07:45:00,26.40,69.80,0,0,899.00,973.00
2025-03-19 07:50:00,24.00,70.40,0,0,899.00,973.00
2025-03-19 07:55:00,27.80,69.80,0,0,899.00,973.00
2025-03-19 08:00:00,27.00,70.40,0,0,899.00,973.00
2025-03-19 08:05:00,25.80,71.20,0,0,899.00,973.00
2025-03-19 08:10:00,23.60,70.80,0,0,897.00,973.00
2025-03-19 08:15:00,26.80,71.80,0,0,897.00,973.00
2025-03-19 08:20:00,25.40,72.40,0,0,899.00,973.00
2025-03-19 08:25:00,25.20,71.60,0,0,899.00,973.00
2025-03-19 08:30:00,25.20,72.20,0,0,899.00,973.00
2025-03-19 08:35:00,26.00,71.20,0,0,899.00,973.00
2025-03-19 08:40:00,25.00,71.60,0,0,899.00,973.00
2025-03-19 08:45:00,26.40,70.80,0,0,899.00,973.00
2025-03-19 08:50:00,25.00,71.60,0,0,897.00,973.00
2025-03-19 08:55:00,27.20,71.60,0,0,897.00,973.00
2025-03-19 09:00:00,25.80,71.60,0,0,897.00,973.00
2025-03-19 09:05:00,25.60,70.80,0,0,899.00,973.00
2025-03-19 09:10:00,23.80,70.40,0,0,899.00,973.00
2025-03-19 09:15:00,27.00,70.60,0,0,899.00,973.00
2025-03-19 09:20:00,25.40,71.20,0,0,899.00,973.00
2025-03-19 09:25:00,24.80,70.80,0,0,899.00,973.00
2025-03-19 09:30:00,25.40,70.40,0,0,897.00,973.00
2025-03-19 09:35:00,27.00,71.20,0,0,897.00,973.00
2025-03-19 09:40:00,25.20,70.20,0,0,899.00,973.00
2025-03-19 09:45:00,26.00,70.60,0,0,899.00,973.00
2025-03-19 09:50:00,23.60,70.60,0,0,899.00,973.00
2025-03-19 09:55:00,26.60,70.60,0,0,899.00,973.00
2025-03-19 10:00:00,27.00,70.80,0,0,899.00,973.00
2025-03-19 10:05:00,25.80,70.60,0,0,899.00,973.00
2025-03-19 10:10:00,24.40,71.80,0,0,899.00,973.00
2025-03-19 10:15:00,26.40,71.00,0,0,897.00,973.00
2025-03-19 10:20:00,25.80,70.80,0,0,897.00,973.00
2025-03-19 10:25:00,24.80,71.20,0,0,899.00,973.00
2025-03-19 10:30:00,26.40,70.40,0,0,899.00,973.00
2025-03-19 10:35:00,26.60,70.40,0,0,899.00,973.00
2025-03-19 10:40:00,25.20,71.40,0,0,899.00,973.00
2025-03-19 10:45:00,26.20,71.00,0,0,899.00,973.00
2025-03-19 10:50:00,23.60,70.80,0,0,899.00,973.00
2025-03-19 10:55:00,27.60,70.20,0,0,897.00,973.00
2025-03-19 11:00:00,25.40,70.80,0,0,897.00,973.00
2025-03-19 11:05:00,25.20,70.60,0,0,897.00,973.00
2025-03-19 11:10:00,24.20,70.20,0,0,897.00,973.00
2025-03-19 11:15:00,27.60,70.80,0,0,899.00,973.00
2025-03-19 11:20:00,25.20,71.60,0,0,899.00,973.00
2025-03-19 11:25:00,25.60,71.80,0,0,899.00,973.00
2025-03-19 11:30:00,25.20,71.60,0,0,899.00,973.00
2025-03-19 11:35:00,26.80,71.20,0,0,899.00,973.00
2025-03-19 11:40:00,25.40,70.80,0,0,897.00,973.00
2025-03-19 11:45:00,26.40,70.80,0,0,897.00,973.00
2025-03-19 11:50:00,26.20,71.60,0,0,897.00,973.00
2025-03-19 11:55:00,27.80,71.00,0,0,897.00,973.00
2025-03-19 12:00:00,26.60,71.00,0,0,897.00,973.00
2025-03-19 12:05:00,26.80,71.00,0,0,899.00,973.00
2025-03-19 12:10:00,25.00,70.80,0,0,899.00,973.00
2025-03-19 12:15:00,28.40,71.00,0,0,899.00,973.00
2025-03-19 12:20:00,26.80,71.80,0,0,2277.50,552.00
2025-03-19 12:25:00,26.60,72.60,0,0,899.00,973.00
2025-03-19 12:30:00,26.40,72.80,0,0,899.00,973.00
2025-03-19 12:35:00,26.80,73.20,0,0,899.00,973.00
2025-03-19 12:40:00,24.60,72.00,0,0,899.00,973.00
2025-03-19 12:45:00,26.40,72.00,0,0,897.00,973.00
2025-03-19 12:50:00,24.40,72.00,0,0,897.00,973.00
2025-03-19 12:55:00,27.80,72.00,0,0,897.00,973.00
2025-03-19 13:00:00,27.40,72.60,0,0,897.00,973.00
2025-03-19 13:05:00,25.20,69.80,0,0,897.00,973.00
2025-03-19 13:10:00,24.40,68.80,0,0,897.00,973.00
2025-03-19 13:15:00,26.80,69.80,0,0,897.00,973.00
2025-03-19 13:20:00,25.40,69.00,0,0,897.00,973.00
2025-03-19 13:25:00,25.80,69.40,0,0,897.00,973.00
2025-03-19 13:30:00,26.20,70.00,0,0,897.00,973.00
2025-03-19 13:35:00,25.80,70.20,0,0,899.00,973.00
2025-03-19 13:40:00,26.60,69.20,0,0,899.00,973.00
2025-03-19 13:45:00,26.60,69.40,0,0,899.00,973.00
2025-03-19 13:50:00,24.20,69.20,0,0,899.00,973.00
2025-03-19 13:55:00,27.40,69.20,0,0,899.00,973.00
2025-03-19 14:00:00,27.40,70.20,0,0,4104.50,617.50
2025-03-19 14:05:00,26.20,69.20,0,0,899.00,973.00
2025-03-19 14:10:00,23.80,69.80,0,0,899.00,973.00
2025-03-19 14:15:00,27.00,70.60,0,0,899.00,973.00
2025-03-19 14:20:00,26.00,70.00,0,0,899.00,973.00
2025-03-19 14:25:00,25.40,71.20,0,0,899.00,973.00
2025-03-19 14:30:00,28.40,71.20,0,0,897.00,973.00
2025-03-19 14:35:00,26.40,70.80,0,0,897.00,973.00
2025-03-19 14:40:00,24.80,69.80,0,0,897.00,973.00
2025-03-19 14:45:00,26.00,70.40,0,0,897.00,973.00
2025-03-19 14:50:00,25.20,70.60,0,0,897.00,973.00
2025-03-19 14:55:00,26.80,69.60,0,0,897.00,973.00
2025-03-19 15:00:00,26.40,70.60,0,0,897.00,973.00
2025-03-19 15:05:00,26.00,70.60,0,0,897.00,973.00
2025-03-19 15:10:00,25.60,70.80,0,0,899.00,973.00
2025-03-19 15:15:00,27.20,70.00,0,0,899.00,973.00
2025-03-19 15:20:00,26.20,71.20,0,0,899.00,973.00
2025-03-19 15:25:00,24.60,71.20,0,0,899.00,973.00
2025-03-19 15:30:00,25.40,70.80,0,0,899.00,973.00
2025-03-19 15:35:00,26.20,70.40,0,0,899.00,973.00
2025-03-19 15:40:00,25.20,69.60,0,0,899.00,973.00
2025-03-19 15:45:00,26.20,70.80,0,0,899.00,973.00
2025-03-19 15:50:00,25.80,71.60,0,0,899.00,973.00
2025-03-19 15:55:00,26.40,70.60,0,0,1985.00,1946.00
2025-03-19 16:00:00,26.40,70.40,0,0,899.00,973.00
2025-03-19 16:05:00,26.60,70.20,0,0,899.00,973.00
2025-03-19 16:10:00,24.80,70.80,0,0,899.00,973.00
2025-03-19 16:15:00,26.40,71.40,0,0,899.00,973.00
2025-03-19 16:20:00,25.00,70.60,0,0,899.00,973.00
2025-03-19 16:25:00,25.60,71.00,0,0,899.00,973.00
2025-03-19 16:30:00,25.80,71.60,0,0,899.00,973.00
2025-03-19 16:35:00,26.40,70.40,0,0,899.00,973.00
2025-03-19 16:40:00,26.00,70.00,0,0,897.00,973.00
2025-03-19 16:45:00,27.40,70.60,0,0,897.00,973.00
2025-03-19 16:50:00,26.20,70.80,0,0,897.00,973.00
2025-03-19 16:55:00,27.00,70.00,0,0,897.00,973.00
2025-03-19 17:00:00,27.60,70.40,0,0,897.00,973.00
2025-03-19 17:05:00,29.20,71.20,0,0,897.00,973.00
2025-03-19 17:10:00,29.00,70.80,0,0,899.00,973.00
2025-03-19 17:15:00,27.40,70.60,0,0,899.00,973.00
2025-03-19 17:20:00,28.00,70.60,0,0,899.00,973.00
2025-03-19 17:25:00,26.60,69.60,0,0,899.00,973.00
2025-03-19 17:30:00,28.40,70.40,0,0,899.00,973.00
2025-03-19 17:35:00,26.60,70.20,0,0,899.00,973.00
2025-03-19 17:40:00,26.60,69.60,0,0,899.00,973.00
2025-03-19 17:45:00,26.80,70.20,0,0,899.00,973.00
2025-03-19 17:50:00,26.00,71.20,0,0,899.00,973.00
2025-03-19 17:55:00,26.80,71.20,0,0,899.00,973.00
2025-03-19 18:00:00,27.80,71.20,0,0,899.00,973.00
2025-03-19 18:05:00,26.20,71.00,0,0,899.00,973.00
2025-03-19 18:10:00,24.40,71.40,0,0,899.00,973.00
2025-03-19 18:15:00,26.40,71.20,0,0,899.00,973.00
2025-03-19 18:20:00,26.00,71.20,0,0,899.00,973.00
2025-03-19 18:25:00,24.80,71.80,0,0,899.00,973.00
2025-03-19 18:30:00,25.80,70.80,0,0,897.00,973.00
2025-03-19 18:35:00,25.20,71.20,0,0,897.00,973.00
2025-03-19 18:40:00,25.20,70.20,0,0,897.00,973.00
2025-03-19 18:45:00,26.80,71.00,0,0,897.00,973.00
2025-03-19 18:50:00,25.00,71.60,0,0,897.00,973.00
2025-03-19 18:55:00,25.80,70.80,0,0,899.00,973.00
2025-03-19 19:00:00,27.60,70.20,0,0,899.00,973.00
2025-03-19 19:05:00,26.60,70.80,0,0,899.00,973.00
2025-03-19 19:10:00,26.80,70.60,0,0,899.00,973.00
2025-03-19 19:15:00,27.00,71.40,0,0,899.00,973.00
2025-03-19 19:20:00,25.40,70.60,0,0,899.00,973.00
2025-03-19 19:25:00,24.60,71.80,0,0,3848.33,3740.67
2025-03-19 19:30:00,28.60,70.80,0,0,899.00,973.00
2025-03-19 19:35:00,27.20,70.60,0,0,899.00,973.00
2025-03-19 19:40:00,27.40,71.00,0,0,899.00,973.00
2025-03-19 19:45:00,26.20,71.00,0,0,899.00,973.00
2025-03-19 19:50:00,25.60,70.20,0,0,899.00,973.00
2025-03-19 19:55:00,25.80,70.40,0,0,899.00,973.00
2025-03-19 20:00:00,26.00,70.40,0,0,899.00,973.00
2025-03-19 20:05:00,25.00,70.80,0,0,899.00,973.00
2025-03-19 20:10:00,25.00,70.60,0,0,897.00,973.00
2025-03-19 20:15:00,26.40,70.60,0,0,897.00,973.00
2025-03-19 20:20:00,25.00,70.40,0,0,899.00,973.00
2025-03-19 20:25:00,24.60,71.00,0,0,899.00,973.00
2025-03-19 20:30:00,25.80,70.80,0,0,899.00,973.00
2025-03-19 20:35:00,25.60,70.60,0,0,899.00,973.00
2025-03-19 20:40:00,26.20,70.40,0,0,899.00,973.00
2025-03-19 20:45:00,25.80,70.40,0,0,899.00,973.00
2025-03-19 20:50:00,25.60,70.60,0,0,899.00,973.00
2025-03-19 20:55:00,25.80,70.60,0,0,899.00,973.00
2025-03-19 21:00:00,27.40,70.60,0,0,899.00,973.00
2025-03-19 21:05:00,26.20,71.20,0,0,897.00,973.00
2025-03-19 21:10:00,26.00,71.20,0,0,897.00,973.00
2025-03-19 21:15:00,26.40,71.20,0,0,897.00,973.00
2025-03-19 21:20:00,26.20,70.60,0,0,897.00,973.00
2025-03-19 21:25:00,25.40,71.80,0,0,897.00,973.00
